from_GEOID,to_GEOID,fare,IVTT,transfer_wait_time,access_walk_time,egress_walk_time,total_time,n_transfers
12031014415,12031015701,1.75,38.662189,0,0.228476,0.018789,58.409458,0
12031014415,12031010306,5.25,77.448639,28.5,1.09305,0.976914,134.5186,2
12031014415,12031000102,7,115.672905,42.5,1.09305,0.689901,189.455856,3
12031014415,12031001402,5.25,55.813648,33,1.09305,0.869853,117.276543,2
12031014415,12031015805,5.25,38.925861,43,0.228476,1.171726,108.826057,2
12031014415,12031016731,3.5,37.226822,29.5,1.09305,0.89693,92.216797,1
12031014415,12031016604,5.25,29.14267,66.5,1.09305,1.226062,124.461777,2
12031014415,12031013906,8.75,92.829582,104.5,0.228476,1.261382,230.319443,4
12031014415,12031017200,5.25,46.077644,29,1.09305,0.476978,103.147667,2
12031014415,12031010402,7,105.586044,42.5,1.09305,0.482144,179.16124,3
12031014415,12031012704,7,95.926819,63.5,1.09305,0.550958,190.570831,3
12031014415,12031016200,5.25,45.519749,59.5,1.09305,0.387652,133.000443,2
12031014415,12031012000,7,71.23587,79,1.09305,0.874362,181.703278,3
12031014415,12031014312,3.5,16.928291,31,0.228476,0.423976,71.080742,1
12031014415,12019030500,3.5,88.231888,15.5,1.09305,0.677031,129.001968,1
12031014415,12019030400,3.5,91.32859,15.5,1.09305,1.148326,132.569962,1
12031014415,12019030304,8.75,110.259583,76,1.09305,0.997123,220.849747,4
12031014415,12019030600,NA,NA,NA,NA,NA,NA,NA
12031014415,12031012300,7,84.117615,61.5,1.09305,0.956326,177.166992,3
12031014415,12031002901,5.25,58.566891,33,1.09305,0.89312,120.053062,2
12031014415,12031015100,3.5,47.86108,31,0.228476,1.191023,102.780586,1
12031014415,12031013504,5.25,83.057076,44.5,1.09305,1.44936,156.599472,2
12031014415,12031015200,3.5,53.319973,31,0.228476,1.189974,108.238426,1
12031014415,12031000600,3.5,54.845543,18.5,1.09305,0.772821,98.711411,1
12031014415,12031001000,5.25,47.549213,28.5,1.09305,0.228137,103.870392,2
12031014415,12031001100,5.25,50.425816,28.5,1.09305,0.610208,107.129066,2
12031014415,12031000700,5.25,54.114868,50.5,1.09305,0.796067,133.003983,2
12031014415,12031000800,1.75,37.91436,0,1.09305,0.983265,60.490673,0
12031014415,12031000200,5.25,58.480816,32,1.09305,0.499644,118.573509,2
12031014415,12031000300,5.25,59.21624,32,1.09305,1.420649,120.229935,2
12031014415,12031010700,7,91.096588,48,1.09305,0.798458,170.488098,3
12031014415,12031010800,NA,NA,NA,NA,NA,NA,NA
12031014415,12031010900,5.25,70.837196,47.5,1.09305,1.225817,147.156052,2
12031014415,12031011000,7,64.875702,48,1.09305,0.280586,143.749329,3
12031014415,12031011100,7,62.877129,57,1.09305,0.395723,150.865906,3
12031014415,12031011200,5.25,65.523521,47.5,1.09305,1.37154,141.988113,2
12031014415,12031011300,5.25,67.949341,47.5,1.09305,0.388936,143.43132,2
12031014415,12031011400,5.25,82.046158,33,1.09305,0.605136,143.244339,2
12031014415,12031011500,5.25,61.006321,33,1.09305,1.045408,122.644775,2
12031014415,12031011600,5.25,58.154018,33,1.09305,1.309517,120.056587,2
12031014415,12031011800,5.25,61.517323,34,1.09305,0.999085,124.109451,2
12031014415,12031012100,5.25,62.450165,47.5,1.09305,1.282425,138.825638,2
12031014415,12031012400,8.75,89.426842,96,1.09305,0.672361,219.692261,4
12031014415,12031012500,7,104.865807,63.5,1.09305,1.482308,200.441177,3
12031014415,12031012601,7,98.147614,48.5,1.09305,0.77527,178.01593,3
12031014415,12031012602,5.25,79.783302,34,1.09305,0.097533,141.473877,2
12031014415,12031012800,5.25,84.476608,34,1.09305,0.334013,146.403671,2
12031014415,12031012900,8.75,94.084549,96,1.09305,0.809687,224.487289,4
12031014415,12031013000,5.25,64.512024,44.5,1.09305,0.825954,137.43103,2
12031014415,12031013100,7,132.571014,135.5,1.09305,1.008093,299.67215,3
12031014415,12031013200,5.25,76.416206,75.5,1.09305,0.370111,179.879364,2
12031014415,12031001300,5.25,54.635616,48,1.09305,0.738105,130.966766,2
12031014415,12031001500,5.25,56.231789,33,1.09305,0.477622,117.30246,2
12031014415,12031001600,5.25,54.146545,33,1.09305,0.849617,115.589211,2
12031014415,12031001200,5.25,51.552189,28.5,1.09305,0.083273,107.728508,2
12031014415,12031013402,5.25,72.360527,44.5,1.09305,1.309426,145.763016,2
12031014415,12031002200,7,77.08284,77,1.09305,0.729579,185.405472,3
12031014415,12031002300,7,73.211533,77,1.09305,0.568697,181.373276,3
12031014415,12031013902,5.25,60.355225,44.5,0.228476,1.141401,131.725098,2
12031014415,12031013904,5.25,64.297424,46,0.228476,0.157318,136.183212,2
12031014415,12031014311,5.25,44.158585,47,0.228476,1.220813,118.107872,2
12031014415,12031014800,5.25,62.055889,29,0.228476,0.649478,117.433846,2
12031014415,12031015002,3.5,39.349495,31,0.228476,0.815193,93.893166,1
12031014415,12031015300,5.25,64.404137,29,1.09305,1.413611,122.410797,2
12031014415,12031015400,5.25,46.571083,51.5,0.228476,0.684596,124.484154,2
12031014415,12031015600,5.25,49.353115,43,0.228476,0.552932,118.634529,2
12031014415,12031016300,5.25,55.695415,58.5,1.09305,1.126305,142.91478,2
12031014415,12031002400,7,103.365005,75,1.09305,1.136265,210.094315,3
12031014415,12031002600,5.25,52.086033,34,1.09305,0.966269,114.645348,2
12031014415,12031002701,7,71.441063,48,1.09305,1.161777,151.195892,3
12031014415,12031002702,5.25,55.794727,34,1.09305,0.703803,118.091576,2
12031014415,12031016500,5.25,66.23468,46.5,1.09305,0.623396,140.951126,2
12031014415,12031002801,5.25,54.895821,33,1.09305,0.269304,115.758171,2
12031014415,12031002802,5.25,54.971245,47.5,1.09305,1.103112,131.167419,2
12031014415,12031002902,5.25,50.59425,33,1.09305,0.878259,112.065559,2
12031014415,12031010202,5.25,103.764633,33.5,1.09305,1.21836,166.076035,2
12031014415,12031013404,5.25,71.5979,44.5,1.09305,1.300668,144.991623,2
12031014415,12031014330,7,101.908401,75,0.228476,0.87486,206.511734,3
12031014415,12031014338,5.25,42.861923,47,0.228476,0.901099,116.491501,2
12031014415,12031002102,7,79.227264,77,1.09305,0.141131,186.961441,3
12031014415,12031002501,7,79.420441,63.5,1.09305,0.43591800000000003,173.949402,3
12031014415,12031002502,8.75,80.70105,95,1.09305,1.034802,210.328903,4
12031014415,12031014603,5.25,43.003017,29,0.228476,1.44389,99.175392,2
12031014415,12031014604,5.25,39.136002,44,0.228476,0.421104,109.285583,2
12031014415,12031015925,3.5,14.912351,29.5,1.09305,1.02952,70.03492,1
12031014415,12031016603,5.25,47.757397,59,1.09305,1.237782,135.588226,2
12031014415,12031016724,3.5,29.950098,29.5,1.09305,0.654427,84.697571,1
12031014415,12031016725,5.25,79.111984,62.5,0.228476,1.355924,168.696381,2
12031014415,12031016726,3.5,38.000332,29.5,1.09305,0.360269,92.453651,1
12031014415,12031012703,NA,NA,NA,NA,NA,NA,NA
12031014415,12031014001,5.25,43.077061,44,0.228476,0.247083,113.05262,2
12031014415,12031016808,NA,NA,NA,NA,NA,NA,NA
12031014415,12031015501,5.25,61.917072,48,1.09305,1.479692,138.989807,2
12031014415,12031002101,7,78.813042,63.5,1.09305,0.777299,173.683395,3
12031014415,12031015502,5.25,41.721848,43,0.228476,0.132838,110.58316,2
12031013524,12031016101,7,54.967525,47.5,0.389399,1.28495,143.141876,3
12031013524,12031016606,8.75,66.567238,80.5,0.389399,0.464855,189.921494,4
12031013524,12031015702,7,60.724819,64.5,0.389399,0.525392,165.139618,3
12031013524,12031014205,7,100.051613,58,0.389399,0.234755,197.675766,3
12031013524,12031014104,7,98.308418,58,0.389399,1.156172,196.853989,3
12031013524,12031016001,7,63.820393,64.5,0.389399,1.086181,168.795975,3
12031013524,12031012201,7,63.493713,58,0.389399,0.794419,161.677536,3
12031013524,12031014206,7,101.798645,58,0.389399,0.115328,199.303375,3
12031013524,12031014103,7,96.920876,58,0.389399,0.694715,195.00499,3
12031013524,12031014428,7,73.067657,47.5,0.389399,0.410102,160.367157,3
12031013524,12031014426,8.75,110.863991,74.5,0.389399,0.66943,228.422821,4
12031013524,12031014416,8.75,91.44352,67,0.389399,0.97,201.802917,4
12031013524,12031014704,10.5,69.675049,116,0.389399,0.443069,231.507523,5
12031013524,12031014340,7,126.128365,58.5,0.389399,1.275641,225.293396,3
12031013524,12031001401,5.25,69.305069,44.5,0.389399,0.208069,150.402542,2
12031013524,12031014414,8.75,92.676437,68,0.389399,0.839039,203.904877,4
12031013524,12031016605,8.75,66.251427,77,0.389399,0.141014,185.781845,4
12031013524,12031014427,7,91.028458,61.5,0.389399,0.474106,192.391968,3
12031013524,12031014415,7,84.306725,47.5,0.389399,0.228476,171.424606,3
12031013524,12031013524,NA,NA,NA,NA,NA,NA,NA
12031013524,12031010503,7,79.750854,43.5,0.389399,0.904019,163.544281,3
12031013524,12031011905,8.75,73.331505,89.5,0.389399,0.874279,206.0952,4
12031013524,12031017101,7,75.565613,74,0.389399,0.213932,189.168945,3
12031013524,12031017102,7,77.126953,74,0.389399,0.40245,190.918808,3
12031013524,12031015701,7,57.792824,47.5,0.389399,0.018789,144.701004,3
12031013524,12031010306,7,73.203384,43.5,0.389399,0.976914,157.069702,3
12031013524,12031000102,3.5,61.827625,29.5,0.389399,0.689901,125.406921,1
12031013524,12031001402,3.5,66.26709,29.5,0.389399,0.869853,130.026352,1
12031013524,12031015805,7,67.399872,57.5,0.389399,1.171726,165.460999,3
12031013524,12031016731,8.75,111.216827,77,0.389399,0.89693,231.503159,4
12031013524,12031016604,8.75,134.098206,98.5,0.389399,1.226062,276.213684,4
12031013524,12031013906,10.5,121.303589,119,0.389399,1.261382,286.954376,5
12031013524,12031017200,7,41.831814,43.5,0.389399,0.476978,125.198189,3
12031013524,12031010402,8.75,92.917381,58,0.389399,0.482144,193.78894,4
12031013524,12031012704,7,49.806934,74,0.389399,0.550958,163.747299,3
12031013524,12031016200,8.75,62.731876,73.5,0.389399,0.387652,179.008926,4
12031013524,12031012000,8.75,66.99086,89.5,0.389399,0.874362,199.754623,4
12031013524,12031014312,7,79.0811,61.5,0.389399,0.409048,180.379547,3
12031013524,12019030500,7,91.075645,44.5,0.389399,0.677031,175.64209,3
12031013524,12019030400,7,94.172348,44.5,0.389399,1.148326,179.210083,3
12031013524,12019030304,1.75,6.047567,0,0.359785,0.997123,37.404476,0
12031013524,12019030600,NA,NA,NA,NA,NA,NA,NA
12031013524,12031012300,1.75,23.687176,0,0.389399,0.641552,54.718128,0
12031013524,12031002901,7,54.321888,43.5,0.389399,0.89312,138.104401,3
12031013524,12031015100,7,77.610237,60,0.389399,1.191023,178.190659,3
12031013524,12031013504,7,47.608391,73.5,0.389399,1.44936,161.947159,3
12031013524,12031015200,7,94.89698,43.5,0.389399,1.205396,178.991776,3
12031013524,12031000600,7,50.600536,47.5,0.389399,0.772821,138.262772,3
12031013524,12031001000,7,43.303947,43.5,0.389399,0.228137,126.421478,3
12031013524,12031001100,7,46.18055,43.5,0.389399,0.610208,129.680161,3
12031013524,12031000700,7,49.869862,61,0.389399,0.796067,151.055328,3
12031013524,12031000800,7,114.581818,49.5,0.389399,0.983265,204.454483,3
12031013524,12031000200,7,54.236057,45,0.389399,0.499644,139.125107,3
12031013524,12031000300,7,54.971481,45,0.389399,1.420649,140.78154,3
12031013524,12031010700,7,86.20034,60.5,0.389399,0.798458,186.888214,3
12031013524,12031010800,NA,NA,NA,NA,NA,NA,NA
12031013524,12031010900,7,66.592186,58,0.389399,1.225817,165.207413,3
12031013524,12031011000,5.25,75.329308,44.5,0.389399,0.280586,156.499298,2
12031013524,12031011100,3.5,56.47768,29.5,0.389399,0.7375,120.104576,1
12031013524,12031011200,3.5,53.945534,29.5,0.389399,0.898639,117.733566,1
12031013524,12031011300,7,63.70433,58,0.389399,0.388936,161.482666,3
12031013524,12031011400,5.25,77.14991,45.5,0.389399,0.605136,159.64444,2
12031013524,12031011500,3.5,61.761391,31,0.389399,0.926356,127.077141,1
12031013524,12031011600,7,53.909012,43.5,0.389399,1.309517,138.107925,3
12031013524,12031011800,7,57.272316000000004,44.5,0.389399,0.999085,142.160797,3
12031013524,12031012100,3.5,35.354702,29.5,0.389399,1.324637,99.568741,1
12031013524,12031012400,1.75,19.721567,0,0.389399,0.513818,50.624783,0
12031013524,12031012500,1.75,18.525152,0,0.389399,0.732838,49.647392,0
12031013524,12031012601,7,52.027714,59,0.389399,0.77527,151.192383,3
12031013524,12031012602,7,75.538307,44.5,0.389399,0.097533,159.525238,3
12031013524,12031012800,7,44.971336,59,0.389399,0.344155,143.70491,3
12031013524,12031012900,1.75,16.599123,0,0.389399,1.124119,48.11264,0
12031013524,12031013000,3.5,35.87785,60,0.389399,0.825954,130.093216,1
12031013524,12031013100,5.25,103.936859,120,0.389399,1.008093,261.334351,2
12031013524,12031013200,3.5,47.782063,60,0.389399,0.370111,141.54158,1
12031013524,12031001300,5.25,66.521194,43.5,0.389399,0.969624,147.380219,2
12031013524,12031001500,7,51.986786,43.5,0.389399,0.477622,135.353806,3
12031013524,12031001600,7,49.901539,43.5,0.389399,0.849617,133.640564,3
12031013524,12031001200,7,47.306923,43.5,0.389399,0.083273,130.279587,3
12031013524,12031013402,7,81.285896,58,0.389399,1.309426,179.984726,3
12031013524,12031002200,7,71.000633,74,0.389399,0.729579,185.119629,3
12031013524,12031002300,7,67.129326,74,0.389399,0.568697,181.087433,3
12031013524,12031013902,7,88.829216,59,0.389399,1.141401,188.360031,3
12031013524,12031013904,7,92.771431,60.5,0.389399,0.157318,192.818146,3
12031013524,12031014311,7,72.632584,61.5,0.389399,1.220813,174.742798,3
12031013524,12031014800,7,67.090103,43.5,0.389399,0.558955,150.538467,3
12031013524,12031015002,7,69.09864,60,0.389399,0.815193,169.303223,3
12031013524,12031015300,7,60.158298,43.5,0.389399,1.413611,144.461304,3
12031013524,12031015400,8.75,60.306206,80.5,0.389399,0.684596,183.880219,4
12031013524,12031015600,7,53.08815,58.5,0.389399,1.071172,152.048721,3
12031013524,12031016300,8.75,56.291008,77,0.389399,1.267868,176.948288,4
12031013524,12031002400,8.75,67.916328,104,0.389399,1.136265,215.44198600000001,4
12031013524,12031002600,7,47.841026,44.5,0.389399,0.966269,132.696701,3
12031013524,12031002701,3.5,44.262295,31,0.389399,0.632202,109.283897,1
12031013524,12031002702,7,51.549721,44.5,0.389399,0.703803,136.142914,3
12031013524,12031016500,7,61.989681,57,0.389399,0.623396,159.002487,3
12031013524,12031002801,7,50.650814,43.5,0.389399,0.269304,133.809525,3
12031013524,12031002802,7,50.726238,58,0.389399,1.103112,149.218765,3
12031013524,12031002902,7,46.349243,43.5,0.389399,0.878259,130.116913,3
12031013524,12031010202,7,99.51963,44,0.389399,1.21836,184.12738,3
12031013524,12031013404,7,80.52327,58,0.389399,1.300668,179.213348,3
12031013524,12031014330,8.75,130.382401,89.5,0.389399,0.87486,263.146637,4
12031013524,12031014338,7,71.335922,61.5,0.389399,0.901099,173.126419,3
12031013524,12031002102,7,73.145058,74,0.389399,0.141131,186.675583,3
12031013524,12031002501,3.5,38.158882,31,0.389399,0.398631,102.946907,1
12031013524,12031002502,3.5,35.240452,31,0.389399,0.665349,100.295197,1
12031013524,12031014603,7,71.477013,43.5,0.389399,1.44389,155.810318,3
12031013524,12031014604,7,67.610008,58.5,0.389399,0.421104,165.920517,3
12031013524,12031015925,8.75,88.902344,77,0.389399,1.02952,209.321274,4
12031013524,12031016603,10.5,121.747406,106.5,0.389399,1.237782,274.874603,5
12031013524,12031016724,8.75,103.940094,77,0.389399,0.654427,223.983917,4
12031013524,12031016725,8.75,78.581108,77,0.389399,0.813578,198.784103,4
12031013524,12031016726,8.75,111.990341,77,0.389399,0.360269,231.740021,4
12031013524,12031012703,NA,NA,NA,NA,NA,NA,NA
12031013524,12031014001,7,93.751289,58,0.389399,0.394026,191.534714,3
12031013524,12031016808,NA,NA,NA,NA,NA,NA,NA
12031013524,12031015501,7,57.672066,58.5,0.389399,1.479692,157.041153,3
12031013524,12031002101,1.75,31.195631,0,0.389399,1.194119,62.779152,0
12031013524,12031015502,7,61.437855,58.5,0.389399,0.181472,159.508728,3
12031010503,12031016101,5.25,55.708965,33,0.445186,1.28495,110.939102,2
12031010503,12031016606,7,67.308678,66,0.445186,0.464855,157.718735,3
12031010503,12031015702,7,61.462662,64.5,0.445186,0.525392,150.433243,3
12031010503,12031014205,5.25,100.793053,43.5,0.445186,0.234755,165.473007,2
12031010503,12031014104,5.25,99.049858,43.5,0.445186,1.156172,164.65123,2
12031010503,12031016001,7,64.558235,64.5,0.445186,1.086181,154.0896,3
12031010503,12031012201,5.25,64.235153,43.5,0.445186,0.794419,129.474762,2
12031010503,12031014206,5.25,102.540085,43.5,0.445186,0.115328,167.100601,2
12031010503,12031014103,5.25,97.662315,43.5,0.445186,0.694715,162.802231,2
12031010503,12031014428,5.25,73.809097,33,0.445186,0.410102,128.164383,2
12031010503,12031014426,7,111.605431,60,0.445186,0.66943,196.220062,3
12031010503,12031014416,7,92.184959,52.5,0.445186,0.97,169.600159,3
12031010503,12031014704,8.75,70.416489,101.5,0.445186,0.443069,199.304749,4
12031010503,12031014340,7,126.866211,58.5,0.445186,1.275641,210.587036,3
12031010503,12031001401,5.25,31.950396,44.5,0.445186,0.208069,97.603645,2
12031010503,12031014414,7,93.417877,53.5,0.445186,0.839039,171.702103,3
12031010503,12031016605,7,66.992867,62.5,0.445186,0.141014,153.579056,3
12031010503,12031014427,7,91.766296,61.5,0.445186,0.474106,177.685593,3
12031010503,12031014415,5.25,85.048164,33,0.445186,0.228476,139.221817,2
12031010503,12031013524,7,118.233482,77.5,0.445186,0.359785,220.038467,3
12031010503,12031010503,NA,NA,NA,NA,NA,NA,NA
12031010503,12031011905,7,74.072945,75,0.445186,0.874279,173.89241,3
12031010503,12031017101,7,78.144241,73,0.445186,0.213932,175.30336,3
12031010503,12031017102,7,79.705582,73,0.445186,0.40245,177.053223,3
12031010503,12031015701,5.25,58.534264,33,0.445186,0.018789,112.498238,2
12031010503,12031010306,5.25,21.957098,28,0.445186,0.976914,71.879196,2
12031010503,12031000102,1.75,24.472963,0,0.445186,0.689901,40.108047,0
12031010503,12031001402,3.5,28.912416,29.5,0.445186,0.869853,77.227448,1
12031010503,12031015805,7,68.137711,57.5,0.445186,1.171726,150.754623,3
12031010503,12031016731,7,111.958267,62.5,0.445186,0.89693,199.300385,3
12031010503,12031016604,8.75,95.625305,103,0.445186,1.226062,226.796555,4
12031010503,12031013906,10.5,122.041435,119,0.445186,1.261382,272.248016,5
12031010503,12031017200,5.25,42.573254,29,0.445186,0.476978,92.995415,2
12031010503,12031010402,1.75,14.386093,0,0.445186,0.482144,29.813423,0
12031010503,12031012704,7,92.423264,59.5,0.445186,0.550958,176.419418,3
12031010503,12031016200,7,63.473316,59,0.445186,0.387652,146.806152,3
12031010503,12031012000,7,67.7323,75,0.445186,0.874362,167.551849,3
12031010503,12031014312,7,79.818939,61.5,0.445186,0.409048,165.673172,3
12031010503,12019030500,3.5,84.728065,15.5,0.445186,0.677031,118.850281,1
12031010503,12019030400,3.5,87.824768,15.5,0.445186,1.148326,122.418274,1
12031010503,12019030304,7,118.742737,57.5,0.445186,0.997123,201.185043,3
12031010503,12019030600,NA,NA,NA,NA,NA,NA,NA
12031010503,12031012300,5.25,92.600761,43,0.445186,0.956326,157.502289,2
12031010503,12031002901,5.25,52.080265,28,0.445186,1.126886,102.152328,2
12031010503,12031015100,7,78.348076,60,0.445186,1.191023,163.484299,3
12031010503,12031013504,5.25,79.553261,44.5,0.445186,1.44936,146.4478,2
12031010503,12031015200,7,95.634834,43.5,0.445186,1.205396,164.285416,3
12031010503,12031000600,5.25,51.341976,33,0.445186,0.772821,106.059982,2
12031010503,12031001000,3.5,44.045387,14.5,0.445186,0.228137,76.718704,1
12031010503,12031001100,1.75,32.722363,0,0.445186,0.24417,47.91172,0
12031010503,12031000700,5.25,50.611301,46.5,0.445186,0.796067,118.852547,2
12031010503,12031000800,7,69.021339,52.5,0.445186,0.983265,146.449783,3
12031010503,12031000200,5.25,54.977497,30.5,0.445186,0.499644,106.922318,2
12031010503,12031000300,5.25,55.712921,30.5,0.445186,1.420649,108.578751,2
12031010503,12031010700,7,41.736538,43,0.445186,0.798458,109.480186,3
12031010503,12031010800,NA,NA,NA,NA,NA,NA,NA
12031010503,12031010900,5.25,35.612026,28,0.445186,0.099009,84.656219,2
12031010503,12031011000,5.25,37.974628,44.5,0.445186,0.280586,103.700394,2
12031010503,12031011100,5.25,59.373302,43,0.445186,0.395723,123.714211,2
12031010503,12031011200,5.25,62.019955,43.5,0.445186,1.37154,127.836678,2
12031010503,12031011300,5.25,64.445778,43.5,0.445186,0.388936,129.279892,2
12031010503,12031011400,5.25,78.542587,29,0.445186,0.605136,129.092911,2
12031010503,12031011500,5.25,48.237213,28,0.445186,0.926356,98.108749,2
12031010503,12031011600,5.25,54.650452,29,0.445186,1.309517,105.905151,2
12031010503,12031011800,5.25,58.013756,30,0.445186,0.999085,109.958023,2
12031010503,12031012100,5.25,58.946598,43.5,0.445186,1.282425,124.674202,2
12031010503,12031012400,7,97.909988,77.5,0.445186,0.672361,200.027542,3
12031010503,12031012500,7,101.362251,59.5,0.445186,1.482308,186.289749,3
12031010503,12031012601,7,94.644058,44.5,0.445186,0.77527,163.864517,3
12031010503,12031012602,5.25,76.279747,30,0.445186,0.097533,127.322464,2
12031010503,12031012800,5.25,80.973053,30,0.445186,0.334013,132.252258,2
12031010503,12031012900,7,102.567696,77.5,0.445186,0.809687,204.822571,3
12031010503,12031013000,5.25,61.008202,44.5,0.445186,0.825954,127.279335,2
12031010503,12031013100,7,129.067184,135.5,0.445186,1.008093,289.520477,3
12031010503,12031013200,5.25,72.912384,75.5,0.445186,0.370111,169.727692,2
12031010503,12031001300,1.75,29.166531,0,0.445186,0.969624,45.081341,0
12031010503,12031001500,5.25,52.728226,29,0.445186,0.477622,103.151031,2
12031010503,12031001600,5.25,50.642979,29,0.445186,0.849617,101.437775,2
12031010503,12031001200,1.75,31.643787,0,0.445186,0.367997,46.95697,0
12031010503,12031013402,5.25,68.856712,44.5,0.445186,1.309426,135.611343,2
12031010503,12031002200,7,73.579262,73,0.445186,0.729579,171.254028,3
12031010503,12031002300,7,69.707954,73,0.445186,0.568697,167.221832,3
12031010503,12031013902,5.25,89.570656,44.5,0.445186,1.141401,156.157242,2
12031010503,12031013904,7,93.509277,60.5,0.445186,0.157318,178.111786,3
12031010503,12031014311,7,73.370422,61.5,0.445186,1.220813,160.036423,3
12031010503,12031014800,5.25,67.831543,29,0.445186,0.558955,118.335678,2
12031010503,12031015002,7,69.836479,60,0.445186,0.815193,154.596863,3
12031010503,12031015300,5.25,60.899738,29,0.445186,1.413611,112.25853,2
12031010503,12031015400,7,61.047646,66,0.445186,0.684596,151.677429,3
12031010503,12031015600,5.25,53.82959,44,0.445186,1.071172,119.845947,2
12031010503,12031016300,7,57.032448,62.5,0.445186,1.267868,144.745499,3
12031010503,12031002400,7,99.861191,75,0.445186,1.136265,199.942642,3
12031010503,12031002600,5.25,48.582466,30,0.445186,0.966269,100.493919,2
12031010503,12031002701,7,57.066025,43,0.445186,1.161777,125.172981,3
12031010503,12031002702,5.25,52.291161,30,0.445186,0.703803,103.940147,2
12031010503,12031016500,5.25,62.731121,42.5,0.445186,0.623396,126.799706,2
12031010503,12031002801,5.25,51.392254,29,0.445186,0.269304,101.606743,2
12031010503,12031002802,5.25,51.467678,43.5,0.445186,1.103112,117.015976,2
12031010503,12031002902,5.25,47.090683,29,0.445186,0.878259,97.914124,2
12031010503,12031010202,3.5,20.988344,15,0.445186,1.21836,55.15189,1
12031010503,12031013404,5.25,68.094086,44.5,0.445186,1.300668,134.839951,2
12031010503,12031014330,8.75,131.120255,89.5,0.445186,0.87486,248.440308,4
12031010503,12031014338,7,72.073761,61.5,0.445186,0.901099,158.420044,3
12031010503,12031002102,7,75.723686,73,0.445186,0.141131,172.810013,3
12031010503,12031002501,7,75.916878,59.5,0.445186,0.43591800000000003,159.797974,3
12031010503,12031002502,7,101.373871,74,0.445186,0.665349,199.984406,3
12031010503,12031014603,5.25,80.850777,44,0.445186,0.840812,146.636765,2
12031010503,12031014604,5.25,73.625961,44,0.445186,0.421104,138.992249,2
12031010503,12031015925,7,89.643784,62.5,0.445186,1.02952,177.1185,3
12031010503,12031016603,8.75,122.488846,92,0.445186,1.237782,242.671814,4
12031010503,12031016724,7,104.681534,62.5,0.445186,0.654427,191.781143,3
12031010503,12031016725,7,79.322548,62.5,0.445186,0.813578,166.581314,3
12031010503,12031016726,7,112.731781,62.5,0.445186,0.360269,199.537247,3
12031010503,12031012703,NA,NA,NA,NA,NA,NA,NA
12031010503,12031014001,5.25,94.492729,43.5,0.445186,0.394026,159.331955,2
12031010503,12031016808,NA,NA,NA,NA,NA,NA,NA
12031010503,12031015501,5.25,58.413506,44,0.445186,1.479692,124.838379,2
12031010503,12031002101,7,75.309479,59.5,0.445186,0.777299,159.531967,3
12031010503,12031015502,5.25,62.179295,44,0.445186,0.181472,127.305946,2
12031011905,12031016101,5.25,47.402332,47.5,1.421203,1.28495,133.60849,2
12031011905,12031016606,7,59.002041,80.5,1.421203,0.464855,180.388107,3
12031011905,12031015702,5.25,53.159626,64.5,1.421203,0.525392,155.606216,2
12031011905,12031014205,3.5,92.486427,29,1.421203,0.234755,156.14238,1
12031011905,12031014104,3.5,90.743233,29,1.421203,1.156172,155.320602,1
12031011905,12031016001,5.25,56.255199,64.5,1.421203,1.086181,159.262589,2
12031011905,12031012201,5.25,55.92852,58,1.421203,0.794419,152.14415,2
12031011905,12031014206,3.5,94.233459,29,1.421203,0.115328,157.769989,1
12031011905,12031014103,3.5,89.35569,29,1.421203,0.694715,153.471603,1
12031011905,12031014428,5.25,65.502457,47.5,1.421203,0.410102,150.833755,2
12031011905,12031014426,7,103.298798,74.5,1.421203,0.66943,218.889435,3
12031011905,12031014416,7,83.878319,67,1.421203,0.97,192.269531,3
12031011905,12031014704,8.75,62.109848,116,1.421203,0.443069,221.974121,4
12031011905,12031014340,5.25,96.671463,59.5,1.421203,1.275641,194.868301,2
12031011905,12031001401,5.25,53.855717,44.5,1.421203,0.208069,135.984985,2
12031011905,12031014414,7,85.111237,68,1.421203,0.839039,194.371475,3
12031011905,12031016605,7,58.68623,77,1.421203,0.141014,176.248444,3
12031011905,12031014427,5.25,83.463264,61.5,1.421203,0.474106,182.858566,2
12031011905,12031014415,5.25,76.741524,47.5,1.421203,0.228476,161.89119,2
12031011905,12031013524,7,114.078911,94,1.421203,0.359785,248.859909,3
12031011905,12031010503,5.25,72.185669,43.5,1.421203,0.904019,154.010895,2
12031011905,12031011905,NA,NA,NA,NA,NA,NA,NA
12031011905,12031017101,7,69.837608,87.5,1.421203,0.213932,197.972748,3
12031011905,12031017102,7,71.398949,87.5,1.421203,0.40245,199.72261,3
12031011905,12031015701,5.25,50.227631,47.5,1.421203,0.018789,135.167618,2
12031011905,12031010306,5.25,65.638199,43.5,1.421203,0.976914,147.536316,2
12031011905,12031000102,3.5,46.378288,29.5,1.421203,0.689901,110.989395,1
12031011905,12031001402,3.5,50.817738,29.5,1.421203,0.869853,115.608788,1
12031011905,12031015805,5.25,59.834667,57.5,1.421203,1.171726,155.927597,2
12031011905,12031016731,7,103.651627,77,1.421203,0.89693,221.969757,3
12031011905,12031016604,7,126.533005,98.5,1.421203,1.226062,266.680298,3
12031011905,12031013906,8.75,113.738388,119,1.421203,1.261382,277.42099,4
12031011905,12031017200,5.25,34.266621,43.5,1.421203,0.476978,115.664795,2
12031011905,12031010402,7,85.352196,58,1.421203,0.482144,184.255554,3
